no,elapsed_ms,waktu,sample_id,batch_id,label,mq135_ratio,mq3_ratio,mq4_ratio,tgs_ratio,suhu,lembap
1115,5945,12.42.29,4,AYAM-1,TIDAK_LAYAK,1.1326,0.8517,0.7792,0.891,30.8,90.6
1116,6340,12.42.30,4,AYAM-1,TIDAK_LAYAK,1.2741,0.9482,0.8665,0.9998,30.8,90.6
1117,6956,12.42.30,4,AYAM-1,TIDAK_LAYAK,1.1584,0.8444,0.7747,0.8917,30.8,90.6
1118,7373,12.42.31,4,AYAM-1,TIDAK_LAYAK,1.2763,0.9524,0.8682,1.0067,30.8,90.6
1119,7979,12.42.31,4,AYAM-1,TIDAK_LAYAK,1.1242,0.8511,0.7762,0.8897,30.8,90.6
1120,8389,12.42.32,4,AYAM-1,TIDAK_LAYAK,1.2956,0.9531,0.8688,1.0021,30.8,90.7
1121,9003,12.42.32,4,AYAM-1,TIDAK_LAYAK,1.1159,0.8535,0.7752,0.8996,30.8,90.7
1122,9413,12.42.33,4,AYAM-1,TIDAK_LAYAK,1.3284,0.9702,0.8912,1.0254,30.8,90.7
1123,10027,12.42.33,4,AYAM-1,TIDAK_LAYAK,1.1242,0.845,0.7772,0.8891,30.8,90.7
1124,10446,12.42.34,4,AYAM-1,TIDAK_LAYAK,1.1242,0.845,0.7772,0.8891,30.8,90.7
1125,10847,12.42.34,4,AYAM-1,TIDAK_LAYAK,1.2422,0.9496,0.8682,1.0021,30.8,90.8
1126,11462,12.42.35,4,AYAM-1,TIDAK_LAYAK,1.1345,0.8456,0.7777,0.8891,30.8,90.8
1127,11870,12.42.35,4,AYAM-1,TIDAK_LAYAK,1.2369,0.9531,0.8711,1.0028,30.8,90.8
1128,12485,12.42.36,4,AYAM-1,TIDAK_LAYAK,1.1104,0.8523,0.7752,0.8897,30.8,90.8
1129,12895,12.42.36,4,AYAM-1,TIDAK_LAYAK,1.2586,0.9454,0.8671,0.9907,30.8,90.8
1130,13509,12.42.37,4,AYAM-1,TIDAK_LAYAK,1.1288,0.8523,0.7777,0.891,30.8,90.9
1131,13918,12.42.37,4,AYAM-1,TIDAK_LAYAK,1.3625,0.9637,0.9202,1.0636,30.8,90.9
1132,14335,12.42.38,4,AYAM-1,TIDAK_LAYAK,1.1242,0.848,0.7772,0.8891,30.8,90.9
1133,14943,12.42.38,4,AYAM-1,TIDAK_LAYAK,1.1067,0.8456,0.7802,0.8989,30.8,90.9
1134,15352,12.42.39,4,AYAM-1,TIDAK_LAYAK,1.1049,0.8337,0.7752,0.8884,30.8,90.9
1135,15967,12.42.39,4,AYAM-1,TIDAK_LAYAK,1.095,0.842,0.7762,0.8845,30.8,91
1136,16583,12.42.40,4,AYAM-1,TIDAK_LAYAK,1.0826,0.8325,0.7717,0.8923,30.8,91
1137,16990,12.42.40,4,AYAM-1,TIDAK_LAYAK,1.0826,0.8325,0.7717,0.8923,30.8,91
1138,17400,12.42.41,4,AYAM-1,TIDAK_LAYAK,1.2369,0.9322,0.8654,0.9929,30.8,91
1139,17810,12.42.41,4,AYAM-1,TIDAK_LAYAK,1.0765,0.8426,0.7747,0.8982,30.8,91
1140,18424,12.42.42,4,AYAM-1,TIDAK_LAYAK,1.0923,0.8325,0.7732,0.8852,30.8,90.8
1141,18835,12.42.42,4,AYAM-1,TIDAK_LAYAK,1.1104,0.8355,0.7722,0.8976,30.8,90.8
1142,19449,12.42.43,4,AYAM-1,TIDAK_LAYAK,1.0995,0.8361,0.7752,0.8852,30.8,90.8
1143,20065,12.42.43,4,AYAM-1,TIDAK_LAYAK,1.1177,0.8355,0.7737,0.8923,30.8,90.8
1144,20472,12.42.44,4,AYAM-1,TIDAK_LAYAK,1.1177,0.8355,0.7737,0.8923,30.8,90.8
1145,20883,12.42.44,4,AYAM-1,TIDAK_LAYAK,1.2719,0.9227,0.8609,1.0067,30.8,90.6
1146,21497,12.42.45,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8267,0.7692,0.8865,30.8,90.6
1147,21906,12.42.45,4,AYAM-1,TIDAK_LAYAK,1.2586,0.9207,0.8609,1.0021,30.8,90.6
1148,22522,12.42.46,4,AYAM-1,TIDAK_LAYAK,1.2865,0.9384,0.9082,1.0995,30.8,90.6
1149,22941,12.42.46,4,AYAM-1,TIDAK_LAYAK,1.2865,0.9384,0.9082,1.0995,30.8,90.6
1150,23354,12.42.47,4,AYAM-1,TIDAK_LAYAK,1.1439,0.8168,0.7667,0.8832,30.8,90.4
1151,23954,12.42.47,4,AYAM-1,TIDAK_LAYAK,1.1307,0.8049,0.7667,0.8826,30.8,90.4
1152,24364,12.42.48,4,AYAM-1,TIDAK_LAYAK,1.2979,0.9054,0.8762,1.0943,30.8,90.4
1153,24978,12.42.48,4,AYAM-1,TIDAK_LAYAK,1.1326,0.8009,0.7652,0.8826,30.8,90.4
1154,25388,12.42.49,4,AYAM-1,TIDAK_LAYAK,1.2531,0.8853,0.8553,1.0021,30.8,90.4
1155,26004,12.42.49,4,AYAM-1,TIDAK_LAYAK,1.1104,0.7998,0.7672,0.8897,30.8,90.4
1156,26420,12.42.50,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8866,0.8553,1.0028,30.8,90.4
1157,27027,12.42.50,4,AYAM-1,TIDAK_LAYAK,1.1013,0.797,0.7662,0.8884,30.8,90.4
1158,27436,12.42.51,4,AYAM-1,TIDAK_LAYAK,1.1013,0.797,0.7662,0.8884,30.8,90.4
1159,27846,12.42.51,4,AYAM-1,TIDAK_LAYAK,1.1076,0.797,0.7618,0.8852,30.8,90.4
1160,28460,12.42.52,4,AYAM-1,TIDAK_LAYAK,1.1085,0.7965,0.7618,0.8794,30.8,90.5
1161,28870,12.42.52,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8802,0.8509,0.9765,30.8,90.5
1162,29484,12.42.53,4,AYAM-1,TIDAK_LAYAK,1.1095,0.7898,0.7623,0.8673,30.8,90.5
1163,29894,12.42.53,4,AYAM-1,TIDAK_LAYAK,1.2509,0.8872,0.8542,0.9975,30.8,90.5
1164,30511,12.42.54,4,AYAM-1,TIDAK_LAYAK,1.1122,0.7959,0.7618,0.873,30.8,90.7
1165,31123,12.42.54,4,AYAM-1,TIDAK_LAYAK,1.1392,0.7959,0.7637,0.873,30.8,90.7
1166,31532,12.42.55,4,AYAM-1,TIDAK_LAYAK,1.127,0.7959,0.7593,0.8749,30.8,90.7
1167,31953,12.42.55,4,AYAM-1,TIDAK_LAYAK,1.127,0.7959,0.7593,0.8749,30.8,90.7
1168,32352,12.42.56,4,AYAM-1,TIDAK_LAYAK,1.273,0.8891,0.8559,0.9952,30.8,90.7
1169,32966,12.42.56,4,AYAM-1,TIDAK_LAYAK,1.1335,0.797,0.7623,0.8756,30.8,90.7
1170,33379,12.42.57,4,AYAM-1,TIDAK_LAYAK,1.2922,0.8815,0.8504,0.978,30.8,90.8
1171,33990,12.42.57,4,AYAM-1,TIDAK_LAYAK,1.1439,0.8009,0.7613,0.8858,30.8,90.8
1172,34400,12.42.58,4,AYAM-1,TIDAK_LAYAK,1.2608,0.8872,0.8526,0.9975,30.8,90.8
1173,35014,12.42.58,4,AYAM-1,TIDAK_LAYAK,1.1242,0.7937,0.7613,0.8858,30.8,90.8
1174,35423,12.42.59,4,AYAM-1,TIDAK_LAYAK,1.2763,0.9087,0.8756,1.0254,30.8,90.8
1175,36038,12.42.59,4,AYAM-1,TIDAK_LAYAK,1.0977,0.7931,0.7598,0.8858,30.8,90.9
1176,36448,12.43.00,4,AYAM-1,TIDAK_LAYAK,1.0977,0.7931,0.7598,0.8858,30.8,90.9
1177,36857,12.43.00,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7987,0.7588,0.8762,30.8,90.9
1178,37472,12.43.01,4,AYAM-1,TIDAK_LAYAK,1.0888,0.7965,0.7573,0.8878,30.8,90.9
1179,37882,12.43.01,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8815,0.8509,0.9802,30.8,90.9
1180,38496,12.43.02,4,AYAM-1,TIDAK_LAYAK,1.114,0.802,0.7583,0.8756,30.8,91.3
1181,39125,12.43.02,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7998,0.7583,0.8686,30.8,91.3
1182,39520,12.43.03,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7998,0.7583,0.8686,30.8,91.3
1183,39929,12.43.03,4,AYAM-1,TIDAK_LAYAK,1.3332,0.9637,0.89,1.0294,30.8,91.3
1184,40339,12.43.04,4,AYAM-1,TIDAK_LAYAK,1.1545,0.7926,0.7573,0.8832,30.8,91.3
1185,40953,12.43.04,4,AYAM-1,TIDAK_LAYAK,1.1242,0.7987,0.7593,0.8884,30.8,91.3
1186,41363,12.43.05,4,AYAM-1,TIDAK_LAYAK,1.127,0.7953,0.7583,0.8884,30.8,91.3
1187,41979,12.43.05,4,AYAM-1,TIDAK_LAYAK,1.1288,0.7959,0.7598,0.8711,30.8,91.3
1188,42387,12.43.06,4,AYAM-1,TIDAK_LAYAK,1.2487,0.8834,0.8504,0.9824,30.8,91.3
1189,42797,12.43.06,4,AYAM-1,TIDAK_LAYAK,1.1085,0.802,0.7583,0.8686,30.8,91.3
1190,43411,12.43.07,4,AYAM-1,TIDAK_LAYAK,1.1058,0.7948,0.7598,0.8826,30.8,91.6
1191,44025,12.43.07,4,AYAM-1,TIDAK_LAYAK,1.1004,0.8043,0.7603,0.8923,30.8,91.6
1192,44435,12.43.08,4,AYAM-1,TIDAK_LAYAK,1.3563,0.9275,0.8733,1.0712,30.8,91.6
1193,45050,12.43.08,4,AYAM-1,TIDAK_LAYAK,1.126,0.7931,0.7554,0.8756,30.8,91.6
1194,45459,12.43.09,4,AYAM-1,TIDAK_LAYAK,1.126,0.7931,0.7554,0.8756,30.8,91.6
1195,45869,12.43.09,4,AYAM-1,TIDAK_LAYAK,1.142,0.7953,0.7588,0.8826,30.8,91.7
1196,46484,12.43.10,4,AYAM-1,TIDAK_LAYAK,1.142,0.7976,0.7588,0.8794,30.8,91.7
1197,46895,12.43.10,4,AYAM-1,TIDAK_LAYAK,1.2707,0.8872,0.8476,0.9922,30.8,91.7
1198,47507,12.43.11,4,AYAM-1,TIDAK_LAYAK,1.1345,0.8037,0.7588,0.8891,30.8,91.7
1199,47919,12.43.11,4,AYAM-1,TIDAK_LAYAK,1.2553,0.8885,0.8459,1.0013,30.8,91.7
1200,48533,12.43.12,4,AYAM-1,TIDAK_LAYAK,1.2553,0.8834,0.8504,1.0013,30.8,91.8
1201,48941,12.43.12,4,AYAM-1,TIDAK_LAYAK,1.2553,0.8834,0.8504,1.0013,30.8,91.8
1202,49350,12.43.13,4,AYAM-1,TIDAK_LAYAK,1.1085,0.8043,0.7588,0.8923,30.8,91.8
1203,49966,12.43.13,4,AYAM-1,TIDAK_LAYAK,1.1013,0.8032,0.7573,0.8813,30.8,91.8
1204,50580,12.43.14,4,AYAM-1,TIDAK_LAYAK,1.1031,0.7992,0.7569,0.8858,30.8,92
1205,50989,12.43.14,4,AYAM-1,TIDAK_LAYAK,1.1031,0.7992,0.7569,0.8858,30.8,92
1206,51399,12.43.15,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8853,0.8448,1.0036,30.8,92
1207,51808,12.43.15,4,AYAM-1,TIDAK_LAYAK,1.0835,0.7992,0.7573,0.8743,30.8,92
1208,52423,12.43.16,4,AYAM-1,TIDAK_LAYAK,1.1067,0.7976,0.7583,0.8852,30.8,92
1209,52833,12.43.16,4,AYAM-1,TIDAK_LAYAK,1.1113,0.7931,0.7554,0.8813,30.8,92
1210,53447,12.43.17,4,AYAM-1,TIDAK_LAYAK,1.1526,0.8226,0.7888,0.9211,30.8,92.1
1211,54061,12.43.17,4,AYAM-1,TIDAK_LAYAK,1.1242,0.7976,0.7573,0.8891,30.8,92.1
1212,54471,12.43.18,4,AYAM-1,TIDAK_LAYAK,1.1242,0.7976,0.7573,0.8891,30.8,92.1
1213,54880,12.43.18,4,AYAM-1,TIDAK_LAYAK,1.2786,0.8808,0.847,1.0021,30.8,92.1
1214,55505,12.43.19,4,AYAM-1,TIDAK_LAYAK,1.127,0.7965,0.7593,0.8794,30.8,92.2
1215,56111,12.43.19,4,AYAM-1,TIDAK_LAYAK,1.1401,0.7987,0.7583,0.8724,30.8,92.2
1216,56519,12.43.20,4,AYAM-1,TIDAK_LAYAK,1.1401,0.7987,0.7583,0.8724,30.8,92.2
1217,56928,12.43.20,4,AYAM-1,TIDAK_LAYAK,1.2763,0.8866,0.8476,0.9998,30.8,92.2
1218,57340,12.43.21,4,AYAM-1,TIDAK_LAYAK,1.1223,0.7953,0.7588,0.8832,30.8,92.2
1219,57952,12.43.21,4,AYAM-1,TIDAK_LAYAK,1.1307,0.7959,0.7593,0.893,30.8,92.2
1220,58372,12.43.22,4,AYAM-1,TIDAK_LAYAK,1.1186,0.8032,0.7559,0.882,30.8,92.3
1221,58976,12.43.22,4,AYAM-1,TIDAK_LAYAK,1.1095,0.7992,0.7583,0.8743,30.8,92.3
1222,59386,12.43.23,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8808,0.8465,0.9757,30.8,92.3
1223,60001,12.43.23,4,AYAM-1,TIDAK_LAYAK,1.1049,0.7959,0.7539,0.8794,30.8,92.3
1224,60410,12.43.24,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8802,0.8476,0.9802,30.8,92.3
1225,61024,12.43.24,4,AYAM-1,TIDAK_LAYAK,1.0986,0.8049,0.7534,0.88,30.8,92.3
1226,61434,12.43.25,4,AYAM-1,TIDAK_LAYAK,1.2369,0.9234,0.8682,1.027,30.8,92.3
1227,62049,12.43.25,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7887,0.7539,0.8686,30.8,92.3
1228,62463,12.43.26,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7887,0.7539,0.8686,30.8,92.3
1229,63074,12.43.26,4,AYAM-1,TIDAK_LAYAK,1.126,0.8049,0.7603,0.8878,30.8,92.6
1230,63684,12.43.27,4,AYAM-1,TIDAK_LAYAK,1.1326,0.8049,0.7613,0.8891,30.8,92.6
1231,64106,12.43.27,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8009,0.7593,0.8891,30.8,92.6
1232,64506,12.43.28,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8009,0.7593,0.8891,30.8,92.6
1233,64916,12.43.28,4,AYAM-1,TIDAK_LAYAK,1.2786,0.8827,0.8465,0.978,30.8,92.6
1234,65326,12.43.29,4,AYAM-1,TIDAK_LAYAK,1.1458,0.802,0.7544,0.882,30.8,92.6
1235,65940,12.43.29,4,AYAM-1,TIDAK_LAYAK,1.1439,0.8032,0.7573,0.8923,30.8,92.6
1236,66349,12.43.30,4,AYAM-1,TIDAK_LAYAK,1.1392,0.7976,0.7583,0.8878,30.8,92.6
1237,66964,12.43.30,4,AYAM-1,TIDAK_LAYAK,1.1242,0.8015,0.7539,0.8826,30.8,92.6
1238,67380,12.43.31,4,AYAM-1,TIDAK_LAYAK,1.1326,0.7981,0.7554,0.8891,30.8,92.6
1239,67992,12.43.31,4,AYAM-1,TIDAK_LAYAK,1.1195,0.7992,0.7559,0.8794,30.8,92.7
1240,68603,12.43.32,4,AYAM-1,TIDAK_LAYAK,1.095,0.797,0.7588,0.873,30.8,92.7
1241,69012,12.43.32,4,AYAM-1,TIDAK_LAYAK,1.095,0.797,0.7588,0.873,30.8,92.7
1242,69422,12.43.33,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8827,0.8438,0.9914,30.8,92.7
1243,69831,12.43.33,4,AYAM-1,TIDAK_LAYAK,1.0977,0.7992,0.7583,0.8717,30.8,92.7
1244,70446,12.43.34,4,AYAM-1,TIDAK_LAYAK,1.1049,0.7965,0.7564,0.8807,30.8,92.7
1245,70855,12.43.34,4,AYAM-1,TIDAK_LAYAK,1.0861,0.7976,0.7583,0.8743,30.8,92.7
1246,71470,12.43.35,4,AYAM-1,TIDAK_LAYAK,1.1085,0.7948,0.7573,0.88,30.8,92.7
1247,71880,12.43.35,4,AYAM-1,TIDAK_LAYAK,1.2422,0.8891,0.8459,0.9869,30.8,92.7
1248,72494,12.43.36,4,AYAM-1,TIDAK_LAYAK,1.1004,0.802,0.7588,0.8705,30.8,92.7
1249,72903,12.43.36,4,AYAM-1,TIDAK_LAYAK,1.2597,0.8834,0.8443,0.9877,30.8,92.7
1250,73518,12.43.37,4,AYAM-1,TIDAK_LAYAK,1.1392,0.7959,0.7578,0.8826,30.8,92.8
1251,73928,12.43.37,4,AYAM-1,TIDAK_LAYAK,1.2685,0.8815,0.8481,0.9907,30.8,92.8
1252,74337,12.43.38,4,AYAM-1,TIDAK_LAYAK,1.1411,0.7871,0.7534,0.8756,30.8,92.8
1253,74955,12.43.38,4,AYAM-1,TIDAK_LAYAK,1.1335,0.8009,0.7588,0.8891,30.8,92.8
1254,75361,12.43.39,4,AYAM-1,TIDAK_LAYAK,1.1526,0.7987,0.7569,0.8923,30.8,92.8
1255,75975,12.43.39,4,AYAM-1,TIDAK_LAYAK,1.126,0.8009,0.753,0.8891,30.8,93
1256,76591,12.43.40,4,AYAM-1,TIDAK_LAYAK,1.1214,0.797,0.7515,0.8743,30.8,93
1257,77000,12.43.40,4,AYAM-1,TIDAK_LAYAK,1.1214,0.797,0.7515,0.8743,30.8,93
1258,77409,12.43.41,4,AYAM-1,TIDAK_LAYAK,1.2433,0.8808,0.8465,0.9847,30.8,93
1259,77821,12.43.41,4,AYAM-1,TIDAK_LAYAK,1.1013,0.7909,0.7559,0.8865,30.8,93
1260,78433,12.43.42,4,AYAM-1,TIDAK_LAYAK,1.0986,0.7953,0.7539,0.8826,30.8,93
1261,78843,12.43.42,4,AYAM-1,TIDAK_LAYAK,1.095,0.7959,0.7554,0.8891,30.8,93
1262,79458,12.43.43,4,AYAM-1,TIDAK_LAYAK,1.0941,0.7976,0.7525,0.8891,30.8,93
1263,79867,12.43.43,4,AYAM-1,TIDAK_LAYAK,1.0817,0.7965,0.751,0.891,30.8,93
1264,80482,12.43.44,4,AYAM-1,TIDAK_LAYAK,1.0932,0.802,0.7583,0.8891,30.8,93
1265,81096,12.43.44,4,AYAM-1,TIDAK_LAYAK,1.127,0.8157,0.7742,0.9102,30.8,93.1
1266,81710,12.43.45,4,AYAM-1,TIDAK_LAYAK,1.1449,0.8083,0.7752,0.9062,30.8,93.1
1267,82120,12.43.45,4,AYAM-1,TIDAK_LAYAK,1.1516,0.8088,0.7737,0.9122,30.8,93.1
1268,82739,12.43.46,4,AYAM-1,TIDAK_LAYAK,1.1401,0.8157,0.7752,0.9122,30.8,93.1
1269,83145,12.43.46,4,AYAM-1,TIDAK_LAYAK,1.1526,0.8134,0.7732,0.9029,30.8,93.1
1270,83554,12.43.47,4,AYAM-1,TIDAK_LAYAK,1.1497,0.8128,0.7742,0.9102,30.8,93.1
1271,83963,12.43.47,4,AYAM-1,TIDAK_LAYAK,1.1497,0.8128,0.7742,0.9102,30.8,93.1
1272,84373,12.43.48,4,AYAM-1,TIDAK_LAYAK,1.1701,0.8122,0.7712,0.9062,30.8,93.1
1273,84988,12.43.48,4,AYAM-1,TIDAK_LAYAK,1.1439,0.8168,0.7762,0.9082,30.8,93.1
1274,85397,12.43.49,4,AYAM-1,TIDAK_LAYAK,1.282,0.8956,0.862,1.0129,30.8,93.1
1275,86012,12.43.49,4,AYAM-1,TIDAK_LAYAK,1.1345,0.8238,0.7852,0.9314,30.8,93.1
1276,86421,12.43.50,4,AYAM-1,TIDAK_LAYAK,1.3014,0.9275,0.8964,1.0586,30.8,93.1
1277,86831,12.43.50,4,AYAM-1,TIDAK_LAYAK,1.1401,0.8337,0.7996,0.9335,30.8,93.1
1278,87445,12.43.51,4,AYAM-1,TIDAK_LAYAK,1.1526,0.8325,0.8001,0.9475,30.8,93.1
1279,87855,12.43.51,4,AYAM-1,TIDAK_LAYAK,1.1632,0.848,0.8058,0.9539,30.8,93.1
1280,88469,12.43.52,4,AYAM-1,TIDAK_LAYAK,1.1232,0.8355,0.8001,0.9482,30.8,93.3
1281,89096,12.43.52,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8162,0.7837,0.9163,30.8,93.3
1282,89493,12.43.53,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8162,0.7837,0.9163,30.8,93.3
1283,89902,12.43.53,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8815,0.8553,1.0106,30.8,93.3
1284,90313,12.43.54,4,AYAM-1,TIDAK_LAYAK,1.1113,0.7998,0.7657,0.9002,30.8,93.3
1285,90927,12.43.54,4,AYAM-1,TIDAK_LAYAK,1.1251,0.8037,0.7647,0.8989,30.8,93.3
1286,91336,12.43.55,4,AYAM-1,TIDAK_LAYAK,1.1478,0.8214,0.7837,0.9224,30.8,93.3
1287,91951,12.43.55,4,AYAM-1,TIDAK_LAYAK,1.1288,0.8049,0.7682,0.9102,30.8,93.3
1288,92361,12.43.56,4,AYAM-1,TIDAK_LAYAK,1.2487,0.8802,0.862,1.0286,30.8,93.3
1289,92975,12.43.56,4,AYAM-1,TIDAK_LAYAK,1.0915,0.78,0.7357,0.8549,30.8,93.3
1290,93395,12.43.57,4,AYAM-1,TIDAK_LAYAK,1.2652,0.8834,0.8711,1.0262,30.8,93.4
1291,93999,12.43.57,4,AYAM-1,TIDAK_LAYAK,1.1701,0.8232,0.8016,0.9348,30.8,93.4
1292,94408,12.43.58,4,AYAM-1,TIDAK_LAYAK,1.2911,0.8962,0.8716,1.0398,30.8,93.4
1293,95023,12.43.58,4,AYAM-1,TIDAK_LAYAK,1.1574,0.8343,0.811,0.9461,30.8,93.4
1294,95434,12.43.59,4,AYAM-1,TIDAK_LAYAK,1.3296,0.9021,0.8802,1.0463,30.8,93.4
1295,96047,12.43.59,4,AYAM-1,TIDAK_LAYAK,1.1195,0.797,0.7742,0.9082,30.8,93.4
1296,96457,12.44.00,4,AYAM-1,TIDAK_LAYAK,1.1195,0.797,0.7742,0.9082,30.8,93.4
1297,96867,12.44.00,4,AYAM-1,TIDAK_LAYAK,1.114,0.7959,0.7752,0.8996,30.8,93.4
1298,97480,12.44.01,4,AYAM-1,TIDAK_LAYAK,1.095,0.8066,0.7802,0.9163,30.8,93.4
1299,98095,12.44.01,4,AYAM-1,TIDAK_LAYAK,1.1095,0.7987,0.7737,0.9016,30.8,93.5
1300,98505,12.44.02,4,AYAM-1,TIDAK_LAYAK,1.1095,0.7987,0.7737,0.9016,30.8,93.5
1301,98915,12.44.02,4,AYAM-1,TIDAK_LAYAK,1.2168,0.8523,0.8318,0.9713,30.8,93.5
1302,99324,12.44.03,4,AYAM-1,TIDAK_LAYAK,1.1242,0.8009,0.7692,0.9082,30.8,93.5
1303,99938,12.44.03,4,AYAM-1,TIDAK_LAYAK,1.1449,0.7931,0.7667,0.9082,30.8,93.5
1304,100348,12.44.04,4,AYAM-1,TIDAK_LAYAK,1.1373,0.7976,0.7692,0.9102,30.8,93.5
1305,100964,12.44.04,4,AYAM-1,TIDAK_LAYAK,1.1382,0.7987,0.7662,0.8982,30.8,93.5
1306,101372,12.44.05,4,AYAM-1,TIDAK_LAYAK,1.1382,0.7876,0.7657,0.9009,30.8,93.5
1307,101986,12.44.05,4,AYAM-1,TIDAK_LAYAK,1.1506,0.7948,0.7672,0.9002,30.8,93.5
1308,102603,12.44.06,4,AYAM-1,TIDAK_LAYAK,1.1232,0.7959,0.7667,0.8884,30.8,93.5
1309,103012,12.44.06,4,AYAM-1,TIDAK_LAYAK,1.1232,0.7959,0.7667,0.8884,30.8,93.5
1310,103420,12.44.07,4,AYAM-1,TIDAK_LAYAK,1.2369,0.8615,0.8318,0.978,30.8,93.5
1311,103831,12.44.07,4,AYAM-1,TIDAK_LAYAK,1.1186,0.8032,0.7662,0.9035,30.8,93.5
1312,104444,12.44.08,4,AYAM-1,TIDAK_LAYAK,1.1095,0.8009,0.7667,0.9002,30.8,93.5
1313,104854,12.44.08,4,AYAM-1,TIDAK_LAYAK,1.1076,0.7987,0.7687,0.9016,30.8,93.5
1314,105468,12.44.09,4,AYAM-1,TIDAK_LAYAK,1.104,0.7937,0.7682,0.8976,30.8,93.5
1315,105878,12.44.09,4,AYAM-1,TIDAK_LAYAK,1.189,0.8529,0.8291,0.964,30.8,93.6
1316,106492,12.44.10,4,AYAM-1,TIDAK_LAYAK,1.1095,0.7992,0.7667,0.9069,30.8,93.6
1317,106902,12.44.10,4,AYAM-1,TIDAK_LAYAK,1.18,0.8498,0.8296,0.9824,30.8,93.6
1318,107516,12.44.11,4,AYAM-1,TIDAK_LAYAK,1.1195,0.7992,0.7702,0.9062,30.8,93.6
1319,107926,12.44.11,4,AYAM-1,TIDAK_LAYAK,1.2033,0.8553,0.8334,0.9847,30.8,93.6
1320,108540,12.44.12,4,AYAM-1,TIDAK_LAYAK,1.2876,0.9041,0.8808,1.0529,30.8,93.6
1321,108950,12.44.12,4,AYAM-1,TIDAK_LAYAK,1.2876,0.9041,0.8808,1.0529,30.8,93.6
1322,109359,12.44.13,4,AYAM-1,TIDAK_LAYAK,1.1911,0.8355,0.8153,0.9582,30.8,93.6
1323,109974,12.44.13,4,AYAM-1,TIDAK_LAYAK,1.1911,0.839,0.819,0.9677,30.8,93.6
1324,110384,12.44.14,4,AYAM-1,TIDAK_LAYAK,1.3037,0.8924,0.8762,1.0545,30.8,93.6
1325,110999,12.44.14,4,AYAM-1,TIDAK_LAYAK,1.1941,0.8385,0.8121,0.9546,30.8,93.7
1326,111408,12.44.15,4,AYAM-1,TIDAK_LAYAK,1.3084,0.9001,0.8768,1.0447,30.8,93.7
1327,111832,12.44.15,4,AYAM-1,TIDAK_LAYAK,1.175,0.8232,0.8079,0.9503,30.8,93.7
1328,112435,12.44.16,4,AYAM-1,TIDAK_LAYAK,1.185,0.822,0.8048,0.9525,30.8,93.7
1329,112841,12.44.16,4,AYAM-1,TIDAK_LAYAK,1.1721,0.8355,0.8147,0.9655,30.8,93.7
1330,113469,12.44.17,4,AYAM-1,TIDAK_LAYAK,1.1642,0.8255,0.8089,0.9511,30.8,93.7
1331,113867,12.44.17,4,AYAM-1,TIDAK_LAYAK,1.2422,0.8949,0.8745,1.0471,30.8,93.7
1332,114481,12.44.18,4,AYAM-1,TIDAK_LAYAK,1.1564,0.8267,0.81,0.944,30.8,93.7
1333,114892,12.44.18,4,AYAM-1,TIDAK_LAYAK,1.2476,0.8911,0.8745,1.027,30.8,93.7
1334,115505,12.44.19,4,AYAM-1,TIDAK_LAYAK,1.1478,0.8337,0.8147,0.9597,30.8,93.8
1335,115914,12.44.19,4,AYAM-1,TIDAK_LAYAK,1.2455,0.8924,0.879,1.0423,30.8,93.8
1336,116323,12.44.20,4,AYAM-1,TIDAK_LAYAK,1.1326,0.8284,0.8131,0.9411,30.8,93.8
1337,116937,12.44.20,4,AYAM-1,TIDAK_LAYAK,1.1497,0.8337,0.8126,0.964,30.8,93.8
1338,117347,12.44.21,4,AYAM-1,TIDAK_LAYAK,1.1545,0.8331,0.8147,0.9611,30.8,93.8
1339,117961,12.44.21,4,AYAM-1,TIDAK_LAYAK,1.1535,0.8337,0.81,0.9662,30.8,93.8
1340,118371,12.44.22,4,AYAM-1,TIDAK_LAYAK,1.1701,0.8325,0.811,0.9597,30.8,93.8
1341,118985,12.44.22,4,AYAM-1,TIDAK_LAYAK,1.182,0.8272,0.8074,0.944,30.8,93.8
1342,119395,12.44.23,4,AYAM-1,TIDAK_LAYAK,1.2808,0.8969,0.8722,1.027,30.8,93.8
1343,120011,12.44.23,4,AYAM-1,TIDAK_LAYAK,1.1642,0.829,0.8105,0.9468,30.8,93.8
1344,120419,12.44.24,4,AYAM-1,TIDAK_LAYAK,1.2652,0.8885,0.8733,1.027,30.8,93.8
